Company Name,ISO Country Code,Country,City,Address,NACE Rev. 2 Code principal,"NACE Principal Rev. 2, description ",Sector,Main activity,Description in English,Website,"Operating result [=EBIT]
mEUR 2021","Operating result [=EBIT]
mEUR 2020","Operating result [=EBIT]
mEUR 2019","Turnover
mEUR 2021","Turnover
mEUR 2020","Turnover
mEUR 2019",Operating margin 2019,Operating margin 2020,Operating margin 2021,Weighted Average Operating margin 2019-2021
UNION MAGAZZINI MODA - S.R.L.,IT,Italie,TERRANUOVA BRACCIOLINI,VIA POGGILUPI 420,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the operation of a chain of family clothing stores,Retail,Engaged in the operation of a chain of family clothing stores [source: Bureau van Dijk],www.porcellottimoda.com,0.136094,-0.119259,0.120168,6.147217,4.325844,6.75491,0.017789726287989034,-0.0275689553298732,0.022139124094691952,0.007952358405989885
OESTFOLD MOTE AS,NO,Norvège,TOENSBERG,SJOEVEIEN 6,4771.0,Commerce de détail d'habillement en magasin spécialisé,Operates as a clothing and apparel store,Retail,Operates as a clothing and apparel store [source: Bureau van Dijk],,0.698230696613966,0.557935630249894,0.602223309382526,6.12500980688489,4.9851166415136,5.1104832249234,0.1178407760826869,0.11192027596780393,0.113996665903965,0.1145696538954937
MAMIC 1970 D.O.O.,HR,Croatie,ZAGREB,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,mamic.hr,1.16953525656211,0.914360460260587,0.937898644534276,6.0502961412797,4.70527128822801,4.34502538288188,0.21585573429083302,0.19432683138763976,0.19330215071336015,0.20011097570140957
ILIC-TRGOVINA D.O.O.,BA,Bosnie-Herzégovine,ZVORNIK,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,Retail sale of footwear and leather goods in specialised stores,www.solekomerc.co.rs,0.502950143707148,0.484466926637862,0.465113206457748,5.92918719832805,4.8099078664714,5.94813111190561,0.07819484771053392,0.10072270406985406,0.08482615354916996,0.08704444114447571
VACCARI GIOIELLI SRL,IT,Italie,REGGIO NELL'EMILIA,VIA EMILIA SAN PIETRO 27/B,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,"www.vaccarigioielli.com
vaccarigioielli.com",0.712186,0.5808,0.571135,5.926758,5.871501,5.856305,0.09752480446288231,0.09891848779383669,0.12016451490005159,0.10558861719836297
SPORT CHIC,FR,France,NEUILLY SUR SEINE,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.8198,0.400943,0.092736,5.900012,4.689219,4.408398,0.02103621315498283,0.08550315095114987,0.1389488699345018,0.08757911000465472
CHARGET S.R.L.,IT,Italie,SAN GIULIANO TERME,VIA GIOSUE' CARDUCCI 64/A,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the operation and management of clothing stores,Retail,Engaged in the operation and management of clothing stores [source: Bureau van Dijk],www.charget.it,0.494013,0.282522,0.108907,5.894248,5.558993,11.660621,0.009339725560070943,0.0508225140776396,0.0838127272554531,0.03830783449343082
SI ANELLI S.R.L.,IT,Italie,RAVENNA,VIA CAMILLO BENSO CONTE DI CAVOUR 2,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.sianelli.it,0.329903,0.249897,0.314188,5.878418,4.50955,8.257316,0.03804965196923553,0.055415063587275895,0.05612105161626819,0.04794713773198628
LA VESTI BENE S.R.L.,IT,Italie,SOLESINO,VIA NAZIONALE 1269 INT.2,4771.0,Commerce de détail d'habillement en magasin spécialisé,"Engaged in the retail distribution of a general line of new clothing for men, women, and children",Retail,"Engaged in the retail distribution of a general line of new clothing for men, women, and children [source: Bureau van Dijk]",www.lavestibene.it,0.377019,-0.248158,0.113611,5.866873,4.390905,7.112263,0.015973959343179522,-0.0565163673547936,0.06426234213694416,0.013959207119891083
SQUALO S.R.L.,IT,Italie,MILANO,VIA ALFREDO CAPPELLINI 23,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail distribution of men's and women's clothing and furnishings,Retail,Engaged in the retail distribution of men's and women's clothing and furnishings [source: Bureau van Dijk],www.furla.com,0.129431,0.078498,0.516549,5.838188,4.820943,5.827635,0.08863784365355758,0.0162827065161318,0.022169721153207124,0.0439430025269965
BLU SRL,IT,Italie,CARPI,VIA LAGO SCAFFAIOLO 29,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,Clothing retailer [source: Bureau van Dijk],"www.blusrl.eu
www.bluitaliasrl.com",0.319124,0.167461,0.339471,5.834726,5.247317,6.501653,0.05221302951726277,0.03191364272446281,0.05469391364735894,0.046978519191869565
LACHU E HIJOS SOCIEDAD LIMITADA,ES,Espagne,LAS PALMAS DE GRAN CANARIA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.yogijeans.com,1.41763011,1.30478391,0.99890834,5.799165,5.13331065,5.861495479,0.1704186830099575,0.2541798069438872,0.2444541774548577,0.2215868022765612
LE FOLLIE S.R.L.,IT,Italie,AFFI,VIA PASCOLI 36,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,www.lefollieshop.com,0.44267,0.304955,0.434903,5.779842,5.013176,6.525056,0.06665122874041234,0.060830698942147654,0.07658859878868661,0.06828288180313816
JOSE LUIS OLAZABAL OZCARIZ SL,ES,Espagne,DONOSTIA/SAN SEBASTIAN,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.joyeriaolazabal.com,0.81901762,0.5176457,0.58190688,5.77357075,4.431991479,4.32548821,0.13452975750915294,0.11679753953786878,0.1418563408095415,0.1320324506513813
VM S.R.L.,IT,Italie,FOSSALTA DI PORTOGRUARO,VIA IPPOLITO NIEVO 24,4771.0,Commerce de détail d'habillement en magasin spécialisé,"Operates as a clothing store engaged in the retail distribution of a general line of new clothing for men, women, and children",Retail,"Operates as a clothing store engaged in the retail distribution of a general line of new clothing for men, women, and children [source: Bureau van Dijk]","www.magazzinivoltolina.com
www.vm-italia.com",0.30938,0.287701,0.590219,5.772316,5.233619,7.095826,0.08317833610914362,0.054971712690587524,0.05359720431105989,0.06559030361742153
"CASA DAS PELES - CONFECCOES, S.A.",PT,Portugal,LISBOA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the management and operation of family clothing stores,Retail,Engaged in the management and operation of family clothing stores [source: Bureau van Dijk],www.casadaspeles.pt,0.0994425,-0.1500997,2.18779019,5.75686844,5.051155489,9.67904398,0.22603370689508945,-0.029715913581926958,0.01727371417923179,0.10431619592870849
ARTE S.R.L.,IT,Italie,TREVIGLIO,VICOLO ANTONIO GENDERINI 1,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,"www.nightmarket.it
www.bertoliniarte.it",0.281456,0.406341,0.239042,5.734759,6.17474,6.803238,0.03513650411759812,0.06580698134658301,0.0490789586798678,0.049529846970007646
LIMITED LIABILITY COMPANY SUNSHINE,RU,Fédération de Russie,MOSCOW,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,suns.ru,0.624644784423961,0.26769162594351,0.390266126992382,5.71724678629413,4.12641340949911,6.05149034835651,0.06449091125103953,0.06487271133020191,0.10925622205454076,0.08069143691324886
GIOIELLERIA SALVINI - S.R.L.,IT,Italie,MASSA,VIALE EUGENIO CHIESA 7,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,"gioielleriesalvini.it
www.gioielleriasalvini.it",0.53451,0.287916,0.366347,5.708086,4.28365,5.58262,0.06562277210342096,0.06721277415288364,0.09364084563547222,0.07632887035585935
LAHDEN KELLOKESKUS OY,FI,Finlande,LAHTI,PL 222,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Engaged in the retail sale of jewelry, watches, precious stones, and precious metals",Retail,"Yhtion toimialana on kello- ja kulta-alaan kuuluvien tuotteiden tukku- ja vahittaiskauppa seka alan huolto- ja korjaustoiminta. Edelleen yhtion toimialana on koti- ja ulkomaisten kiinteistojen, asunto-, kiinteisto-, loma- ja arvopaperiosakkeiden, osuuksien ja oikeuksien omistaminen, hallinnointi, osto, myynti ja vuokraus.","www.timanttiset.fi
www.kalevalashop.com",0.476,0.321,0.091,5.702,4.66,4.207,0.021630615640599003,0.06888412017167382,0.08347948088390038,0.06095133502642597
PROIEZIONE SRL,IT,Italie,MILANO,VIA ALESSANDRO MANZONI 44,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail sale of specialized lines of apparel and accessories,Retail,Engaged in the retail sale of specialized lines of apparel and accessories [source: Bureau van Dijk],"www.dmagazine.it
www.dmag.eu",0.279633,-0.255568,0.073999,5.677852,4.399681,8.289276,0.008927076381580249,-0.05808784773259698,0.04924978671511692,0.005339196373196891
JOSE SANGIL SL,ES,Espagne,GANDIA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.prjoyeros.com,0.54529631,0.73250665,0.36879975,5.67268518,5.447448979,6.35802415,0.05800540251172213,0.13446783124060904,0.09612666536167622,0.09420916557050049
NOSSA S.R.L.,IT,Italie,VARESE,VIALE BELFORTE 315,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.185196,0.024799,0.101051,5.66269,4.388471,5.758973,0.017546704942009626,0.00565094311891317,0.032704597991413974,0.019673837046542426
ZANABONI S.R.L.,IT,Italie,ARONA,VIA CAMILLO BENSO CONTE DI CAVOUR 97,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.zanabonigioielli.it,1.040224,0.97918,0.809971,5.657736,4.747032,4.983787,0.16252119121463254,0.20627204535381266,0.18385870249159736,0.18386229246345742
SMART TRADING LTDOOD EOOD,BG,Bulgarie,SOFIA,"BUL. VITOSHA 38, MAGAZIN ROYAL HOUSE",4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,"Trade in watches, jewellery and miscellaneous other present articles",,0.385502730992932,0.360964027840448,0.124243347215618,5.6337594069113,4.97322535241366,7.99707898682913,0.015536091042772222,0.07258147424694138,0.06842726200199652,0.04680214591443737
DANI GROUP SRL,IT,Italie,FONTANIVA,VIA DEL LAVORO 23,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.danishoppingonline.com,0.340017,-0.291759,0.081324,5.627473,4.068727,7.066649,0.011508141977902113,-0.07170768645819688,0.060420902952355346,0.00773030885143689
NITTA GIOIELLI S.R.L.,IT,Italie,UDINE,VIA RIALTO 19,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the operation of department stores,Retail,Engaged in the operation of department stores [source: Bureau van Dijk],"nittagioielli.com
www.nittagioielli.com",0.360272,0.159963,0.41259,5.621229,4.40003,5.380489,0.076682621226435,0.03635497939786774,0.06409132237807783,0.06056617729364225
VIA PARADISO,ME,Monténégro,PODGORICA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,Retail sale of clothing in specialised stores,www.viaparadiso.me,0.301243,0.224907,0.970421,5.606622,5.747651,8.382391,0.11576899717514966,0.03913024642588772,0.05372985730088456,0.07582694826238112
UAB TOMAS GOLD,LT,Lituanie,KLAIPEDOS M.,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.tomasgold.lt,0.718986,0.639689,0.157578,5.588322,4.631686,5.093718,0.030935752627059446,0.13811147819606076,0.12865865639095242,0.09901267660137056
LIFESTYLE S.R.L.,IT,Italie,ROMA,VIA MONTE NIBBIO 25/G-H,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.lifestyle-bugatti.com,0.145167,0.109917,0.161201,5.584519,4.201664,5.10018,0.03160692367720355,0.026160349804268023,0.025994539547631583,0.027964184401522384
F.G. FECAROTTA GIOIELLI S.R.L.,IT,Italie,PALERMO,VIA RUGGIERO SETTIMO 68,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the retail trade of colored gemstones and studded jewelry,Retail,Engaged in the retail trade of colored gemstones and studded jewelry [source: Bureau van Dijk],"www.fecarotta.com
www.fecarotta.it",0.576884,0.416919,0.187487,5.562886,4.587067,4.894442,0.03830610312677114,0.09089010472269099,0.10370228690647264,0.07852027283250672
EMILIO LOPEZ ALVARINO SL,ES,Espagne,LUGO,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.korner.es,0.61236075,0.26605815,0.82362576,5.55750637,5.11682482,6.78559612,0.12137854146261802,0.05199672831480676,0.11018624347523691,0.09748291787132302
BLONDI GIOIELLI S.P.A.,IT,Italie,MODENA,VIA EMILIA 88,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"An Italy based enterprise engaged in the wholesale of jewelry, watches, precious stones, and precious metals",Wholesale; Services,"An Italy based enterprise engaged in the wholesale of jewelry, watches, precious stones, and precious metals [source: Bureau van Dijk]","www.blondi.it
blondi.it",0.250143,-0.021717,0.333133,5.609026,4.105281,6.925082,0.048105278753377945,-0.005290015470317379,0.04459651283484869,0.03374877527053427
E. CANALI SRL,IT,Italie,MONZA,VIA ITALIA 44,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.gioielleriacanali.it,1.148222,1.446461,1.231431,5.538443,6.44901,6.863649,0.17941345776860093,0.22429194558544643,0.20731855505238567,0.20296500438011525
"TRGOS, PODJETJE ZA PROIZVODNJO, RACUNOVODSKE STORITVE, TRGOVINO, GOSTINSTVO IN TURIZEM, D.O.O., BLED",SI,Slovénie,BLED,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.trgos.si,0.64379059,0.837338,0.22867659,5.47126589,5.98818165,4.30931308,0.05306567096768008,0.139831763453602,0.1176675750993341,0.10842990271736398
TORREGROSSA SOCIETA' A RESPONSABILITA' LIMITATA,IT,Italie,PALERMO,VIA DELLA LIBERTA' 3/5,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the management and operation of clothing stores,Retail,Engaged in the management and operation of clothing stores [source: Bureau van Dijk],"www.torregrossaboutique.com
www.bizweek.it/index.php/it/ads/57d6be589313b/Abbigliamento/Torregrossa",0.502596,0.02254,0.093856,5.460612,4.967222,5.319501,0.017643760194800226,0.004537747658550394,0.09204023285302088,0.03930773048264992
SANDVIK SKO AS,NO,Norvège,GAUPNE,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the management and operation of shoe stores,Retail,Engaged in the management and operation of shoe stores [source: Bureau van Dijk],,0.447368169629794,0.131363269108494,0.0606278685203284,5.45050393824189,4.04617976238758,4.73201527645118,0.012812272357201022,0.032465999244427744,0.08207831325301211,0.04493448826828691
STAR ALLIANCE EOOD,BG,Bulgarie,SOFIA,UL. VLADAYSKA REKA 8,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,www.tendenzstore.com,0.635005824792071,0.236211587623636,0.0531741074503056,5.4241359059735,5.68134883479187,7.41472025234934,0.0071714246310853715,0.0415766738660907,0.11707041191441218,0.049912596551154556
"FATIMA MENDES, S.A.",PT,Portugal,GUIMARAES,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Operates as a family clothing store,Retail,Operates as a family clothing store [source: Bureau van Dijk],www.fatimamendes.com,0.15893216,0.05854272,0.17016227,5.37970055,4.8871508,5.17516195,0.032880569080548296,0.01197890599160558,0.029542938035835468,0.025102759754778867
BRAVI S.P.A.,IT,Italie,CONEGLIANO,VIA ALESSANDRO VOLTA 16,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail trade of garments for adults in Italy,Retail,Engaged in the retail trade of garments for adults in Italy [source: Bureau van Dijk],"www.bravispa.it
braviconegliano.it",0.185571,0.103366,0.155341,5.371043,4.281322,5.911901,0.026275981279118173,0.02414347717831081,0.034550272637921535,0.02854474473772165
GINEVRA CALZATURE S.R.L.,IT,Italie,ACQUALAGNA,VIA CASE NUOVE 25/D,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,"www.calzatureginevra.com
calzatureginevra.it",0.223227,0.064839,0.142668,5.360636,4.542439,5.130086,0.027810060104255557,0.014274049690045369,0.041641887268600214,0.028652257499271104
TRADIZIONE MODA S.R.L.,IT,Italie,PAESE,VIA GIUSEPPE DI VITTORIO 2,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the manufacture and distribution of clothing and other related products,Manufacturing; Wholesale,Engaged in the manufacture and distribution of clothing and other related products [source: Bureau van Dijk],,0.496479,0.339056,0.668387,5.312463,4.26161,6.243713,0.10704960333698875,0.0795605416732174,0.09345552147845547,0.09507790786902794
DOF,RU,Fédération de Russie,BUINAKSK,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.414183702092075,0.731052846850798,1.67996619192001,5.29535009970641,5.30701654406886,6.85147767289213,0.24519764525640883,0.1377521326304937,0.07821649075007119,0.16186707579171997
SG GIUGLIANO S.R.L.,IT,Italie,NOLA,CORSO TOMMASO VITALE 169/171,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.giuglianouomo.it,0.035901,0.028239,0.112885,5.262977,4.616216,4.988833,0.022627536339661,0.006117348061702486,0.006821424452358428,0.01190642254728368
QUATTRO STAGIONI - SOCIETA' A RESPONSABILITA' LIMITATA,IT,Italie,CESENA,VIA LUCIANO LAMA 51,4771.0,Commerce de détail d'habillement en magasin spécialisé,"Retail trade of personal linen, knitwear and hosiery",Retail,"Retail trade of personal linen, knitwear and hosiery [source: Bureau van Dijk]",www.quattrostagioniabbigliamento.it,0.072098,0.06358,0.083752,5.194971,4.536107,5.172875,0.0161906096706377,0.014016424215742705,0.013878422035464683,0.014722939612061309
ROSSOTOSCANA SOCIETA' A RESPONSABILITA' LIMITATA,IT,Italie,CRESPINA LORENZANA,VIA GALILEO GALILEI 9/11,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,www.tuscanyleather.it,0.642177,0.442899,0.349147,5.188148,4.507062,4.650399,0.07507893408716111,0.09826778508926656,0.12377769485373201,0.0999764457542374
BRUXELLES ACHATS D OR,BE,Belgique,BRUXELLES,CHARLEROISE STEENWEG 63,4615.0,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie",,,,www.sellgold.be,0.056996,0.103829,0.121278,5.187805,6.242851,6.043957,0.020065993189561076,0.016631663962506874,0.010986534767594387,0.016143590704984428
SEVDA IMPEX SRL,RO,Roumanie,CONSTANTA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the wholesale distribution of furniture and home furnishings,Wholesale,Engaged in the wholesale distribution of furniture and home furnishings [source: Bureau van Dijk],www.sevda.ro,0.151777802435075,0.100761586026246,0.501594666853657,5.17199175599782,4.51215607146934,6.19286623422714,0.08099555971052799,0.022331139355610537,0.029346102932020793,0.0474984812877656
FASHION PEOPLE SL,ES,Espagne,MARBELLA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,missslorganization.net,0.18160954,0.33162746,-0.029136,5.17144856,4.26458171,4.10009855,-0.007106170655337052,0.07776318582954293,0.035117731114007254,0.03576362240914312
SPY STAFF S.R.L.,IT,Italie,POZZUOLI,CORSO GIUSEPPE GARIBALDI 40/44,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.485688,0.29945,0.285122,5.156307,4.302548,4.761799,0.05987694986705654,0.06959829384820344,0.0941929951028905,0.07526095494623525
AKTSIONERNOE OBSHCHESTVO TORGOVYI DOM ALMAZ-KHOLDING,RU,Fédération de Russie,MOSCOW,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,almazholding.ru,1.26243373040753,0.861914748139291,0.714057168133625,5.14462008066438,4.14814467018682,6.03955560441179,0.1182300842817009,0.20778319385386165,0.24538910757516974,0.18512564184103625
MEGACALZADO PAMPLONA SL,ES,Espagne,ORKOIEN,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the wholesale and retail distribution of footwear for all ages,Wholesale; Retail,Engaged in the wholesale and retail distribution of footwear for all ages [source: Bureau van Dijk],www.megacalzado.com,0.38924421,0.20591255,0.23061971,5.14376798,4.448478699,5.83540608,0.039520764594329655,0.04628830751651982,0.07567297193680964,0.053525736085696406
BEABA,FR,France,FLERS,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.319214,0.171559,0.113122,5.130847,4.459427,4.420193,0.025592095186793878,0.038471086083481126,0.06221467917480291,0.043103131394549514
LITTLE KINGS SL,ES,Espagne,ANDUJAR,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.littlekings.es,0.01451889,0.0053291,0.36306634,5.05238077,4.7819671,6.50476811,0.05581541630082798,0.0011144158645508037,0.0028736729595303244,0.02343543741709825
VIOSIM IMPEX JUNIOR SRL,RO,Roumanie,IASI,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.580662275377752,0.616762232312134,0.259186200485029,5.03896490243886,4.51711325366677,4.27926504365852,0.06056792412732632,0.1365390234153365,0.1152344353691988,0.10528186306211368
JORDANS EOOD,BG,Bulgarie,PLOVDIV,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the retail distribution of footwear,Retail,Engaged in the retail distribution of footwear [source: Bureau van Dijk],www.paolobotticelli.com,0.0373232087035597,0.0357896344884297,0.114017557321328,5.01102422607656,4.44558388395566,7.12788684581452,0.01599598307151563,0.008050603795284647,0.007448219569431686,0.011283454878277496
"MACHADO - JOALHEIRO, S.A.",PT,Portugal,PORTO,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Engaged in the retail sale of jewelry, watches, precious stones, and precious metals",Retail,"Engaged in the retail sale of jewelry, watches, precious stones, and precious metals [source: Bureau van Dijk]",www.machadojoalheiro.com,0.268079,0.092445,0.341884,4.949893,4.636742,7.690476,0.044455505745028004,0.019937490591454086,0.054158544437223184,0.040655408187167404
DEPURTAT SRL,RO,Roumanie,BUCURESTI SECTORUL 3,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,www.depurtat.ro,0.0553755182905586,0.100233710334424,0.174456010838666,4.94435888897809,4.14453801503759,4.23915479373645,0.04115348915695009,0.024184531537832912,0.01119973681805362,0.024764702819941527
FERRACIN S.R.L.,IT,Italie,REFRONTOLO,VIA CREVADA 15,4751.0,Commerce de détail de textiles en magasin spécialisé,Engaged in the retail trade of clothing apparels,Retail,Engaged in the retail trade of clothing apparels [source: Bureau van Dijk],www.ferracinabbigliamento.it,0.214158,0.01711,0.146607,4.87334,4.271046,5.734968,0.02556369974514243,0.00400604442096854,0.043944809925020624,0.025395927807080866
IDRISI UOMO SL,ES,Espagne,BILBAO,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.37978989,0.24474275,0.25802577,4.85367847,4.26138124,4.33590747,0.05950905820414105,0.0574327280794994,0.07824784693659365,0.06561300746553453
SAVANNAH EMILIA AB,SE,Suède,STOCKHOLM,BIRGER JARLSGATAN 1  BV,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,Bolaget skall bedriva forsaljning av skor och vaskor samt darmedforenlig verksamhet.,eu.savannahs.com,0.458845781673971,0.307945713038758,-0.390644729715661,4.85026464980044,4.04734346211329,4.40449300377523,-0.08869232608175948,0.0760858859450407,0.09460221550855989,0.028277244453767343
MODA'S SRL,IT,Italie,POSSAGNO,VIA SCHIAVONESCA MAROSTICANA 14,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the sale of apparel for men and women,Retail,Engaged in the sale of apparel for men and women [source: Bureau van Dijk],www.modasboutique.com,0.108573,0.111686,0.062163,4.800862,4.887661,4.337502,0.0143315207693276,0.022850602772982825,0.022615313666587374,0.020135569414713006
ROMERO SRL,RO,Roumanie,GALATI,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.torneriaromero.it,0.0765873499230076,0.0867528459851233,0.0466905195273945,4.79706428889167,4.46343780948873,5.28046945367405,0.008842115258314414,0.019436329055755458,0.01596546248095053,0.014444063430263075
MARROCU RUDY S.R.L.,IT,Italie,TORINO,VIA VENTI SETTEMBRE 14,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.compro-oro-usato.biz,0.072119,0.376919,0.28039,4.792652,6.625818,6.379572,0.04395122431410759,0.056886410100609464,0.015047827382417918,0.04098360932062078
GIOIELLERIA DELFINO S.R.L.,IT,Italie,SAVONA,VIA LUIGI CORSI 7/R,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,"www.delfinogioielli.com
www.gioielleriadelfino.com",0.104747,0.093468,0.108379,4.772861,4.088402,5.463105,0.019838351999458187,0.022861744026150068,0.021946375559648606,0.021403666814480055
LERVIK UR AS,NO,Norvège,HAUGESUND,POSTBOKS 209,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.lervikur.no,0.178386681199439,0.0818751430007121,0.105439771339701,4.75767889863397,4.36126053440199,4.27112181442206,0.024686669198632633,0.01877327491785324,0.037494476823700225,0.027311420671005306
JAN Y ALEX SL,ES,Espagne,BARCELONA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.nkn.es,0.26615209,0.158063,0.15469306,4.75144156,4.48624727,5.99226092,0.025815474670618982,0.035232788227475484,0.056015019155576024,0.03801116612351265
HOBB'S S.R.L.,IT,Italie,VILLA DEL CONTE,VIA ROMA 4,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,"www.hobbsgroup.it
www.h-brands.com",0.065835,0.049677,0.033932,4.727964,4.405845,4.875769,0.006959312469479173,0.01127524912928167,0.013924598410647797,0.010667273489608324
AKSIOM,RU,Fédération de Russie,NOVOSIBIRSK,"PR-KT DIMITROVA D. 1, OFFICE 5",4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the retail trade of grocery products,Retail,Engaged in the retail trade of grocery products [source: Bureau van Dijk],www.avsu.ru,0.576501024498134,0.927946893558909,0.706134223659479,4.67979689176807,4.79520674603445,5.14965508242275,0.137122625177309,0.1935155130331564,0.12318932591117789,0.15115444291765814
SOCIETE PARISIENNE SOILAINE,FR,France,PARIS,,4751.0,Commerce de détail de textiles en magasin spécialisé,Engaged in the retail sale of textiles and fabrics in Paris,Retail,Engaged in the retail sale of textiles and fabrics in Paris [source: Bureau van Dijk],www.tissus-reine.com,0.510745,0.481707,0.880293,4.664433,4.507407,6.292796,0.13988900959128503,0.10687009182884973,0.10949776746712837,0.12109855026655657
CONSORZIO PUNTO SCARPE,IT,Italie,SONA,VIA DON GIOVANNI BOSCO 8,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,www.puntoscarpe.it,0.014521,0.058507,0.016042,4.66075,4.422018,5.864707,0.0027353455168348563,0.01323083714268011,0.0031155929839618082,0.005958865962311361
DEKORUS,RU,Fédération de Russie,MOSCOW,,4751.0,Commerce de détail de textiles en magasin spécialisé,Engaged in the management and operation of furniture stores,Wholesale; Retail,Engaged in the management and operation of furniture stores [source: Bureau van Dijk],www.dekorus.waw.pl,0.101896963121215,-0.0106339773111445,0.160515116451714,4.65489904505254,4.01371972463329,5.03460702663755,0.03188235260516784,-0.0026494070440147796,0.021890262739321105,0.01837363741968971
CARMEN Y LOLI HERMO SL,ES,Espagne,NOIA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.lolitamoda.com,0.06857583,0.02211274,0.08422985,4.62780823,4.16570717,4.67731299,0.018008170541522817,0.005308279986468659,0.014818209094200086,0.012984978721119316
